"sample1.1","sample1.2","sample1.3","sample2.1","sample2.2","sample2.3"
528,341,524,188,249,125
54,18,45,2,4,1
120,87,92,80,0,8
1,1,1,0,0,0
62,44,52,56,56,49
1255,194,1095,664,522,246
1,0,0,0,0,0
8,7,3,9,8,9
10,18,0,3,0,0
220,207,190,179,230,198
567,963,584,1022,537,232
4,258,117,224,1020,86
0,0,0,0,0,0
20,44,14,33,94,39
728,866,2112,1561,1410,688
2,7,3,6,2,3
0,3,0,0,1,0
39,42,41,37,41,50
20,30,29,7,9,20
0,0,0,0,0,0
1973,63,1995,915,501,51
499,212,1203,115,340,641
0,0,3,14,6,45
6,23,11,9,4,26
77,217,198,117,54,34
73,24,106,120,72,279
1,0,0,0,0,3
33,133,359,90,28,99
0,0,0,1,0,0
0,1,2,0,0,2
107,62,61,149,126,94
1,46,7,4,17,3
14,21,22,19,13,5
0,0,0,0,0,0
108,148,93,135,90,70
1,0,0,0,0,0
1,0,0,0,0,0
3,96,15,1,45,0
189,172,155,8,4,10
0,0,0,0,0,0
286,170,116,294,99,249
1,0,0,0,0,0
80,425,85,216,24,103
0,0,0,0,0,0
100,3,323,77,110,76
56,75,64,34,129,36
482,688,372,94,735,108
135,131,21,374,180,154
0,0,0,0,0,0
34,21,13,38,12,4
0,0,0,0,0,0
8,9,27,59,19,86
38,36,47,25,18,11
2,35,4,9,14,27
343,508,391,449,567,622
801,1153,779,878,921,680
724,624,531,19,20,24
163,472,352,307,407,343
416,429,254,399,451,337
263,265,144,270,260,184
118,136,249,351,186,161
690,244,334,167,326,439
141,120,118,96,59,79
0,0,0,0,0,0
2212,1717,1044,491,522,241
321,737,1305,857,604,971
0,0,0,0,0,0
21,38,125,0,220,1003
0,0,0,0,0,0
106,109,99,134,66,83
20,3,21,21,22,15
2,0,5,0,9,4
71,47,9,34,91,21
509,92,125,28,125,112
393,356,432,357,344,363
0,0,0,0,0,0
739,590,383,923,471,308
807,1387,944,903,435,386
14,8,43,31,14,20
124,84,10,122,1,60
538,1311,490,127,27,123
14,9,19,10,5,6
0,1,0,0,0,1
32,30,16,557,764,471
311,312,294,291,270,269
0,1,2,3,2,0
480,549,269,68,112,82
692,1256,870,1363,939,2544
0,0,0,0,0,0
0,0,1,0,1,0
3,9,5,2,2,1
1,0,1,0,0,2
4,2,6,3,8,5
535,778,467,911,590,592
23,19,1046,70,75,39
280,474,327,267,168,416
610,516,480,464,672,740
2,3,5,90,121,78
1156,975,877,823,1015,556
63,418,371,16,47,36
15,28,25,23,27,48
3,21,12,9,9,22
0,2,0,0,0,2
642,543,309,233,919,842
603,876,444,362,702,498
2,0,2,1,1,1
4,9,10,27,1,2
27,21,1,18,22,9
118,91,53,57,95,98
0,0,0,0,0,0
1,1,0,0,0,0
277,253,35,260,489,109
0,0,0,0,0,0
32,26,36,49,52,46
544,459,421,913,1406,567
0,0,0,0,0,2
672,151,664,200,1066,601
0,11,8,6,7,0
0,0,0,0,0,0
758,179,311,415,496,325
335,132,221,58,161,118
14,15,13,11,14,14
0,0,0,0,0,1
122,31,298,6,5,4
18,20,3,69,61,212
200,234,192,167,180,194
5,37,10,2,1,0
167,219,152,148,129,140
1255,714,800,803,1200,929
237,1216,262,439,388,148
2,11,49,8,36,4
0,0,0,0,0,0
0,0,0,0,0,1
3,7,8,14,5,3
0,3,0,0,32,0
6,0,1,12,19,22
484,684,904,421,299,437
515,141,275,691,385,735
285,297,723,55,373,390
0,0,0,0,0,0
0,0,1,0,1,0
6,2,3,6,6,6
0,0,1,0,0,1
87,28,131,75,34,35
29,36,26,2,4,0
330,534,213,178,580,240
55,112,142,142,119,25
16,26,66,6,21,9
16,10,22,15,26,13
533,243,323,842,657,1370
614,12,1,2160,99,154
0,0,0,0,0,0
5,4,6,20,23,21
0,0,0,0,0,0
42,68,39,23,86,52
48,46,78,42,33,28
6,221,30,113,113,93
0,0,0,0,0,0
30,15,30,32,25,13
5,8,6,19,6,8
197,84,26,41,75,6
225,252,202,154,225,141
19,20,10,33,27,32
0,0,0,1,2,0
5,1,3,0,1,6
0,0,0,0,0,0
1,4,11,3,8,26
1062,447,645,678,622,609
0,0,0,0,0,0
0,1,1,0,0,8
0,0,0,0,0,0
25,22,25,1,0,0
14,15,16,13,13,18
825,495,646,383,473,437
36,16,79,77,41,48
769,444,369,629,511,314
0,0,0,0,0,0
43,44,21,11,7,41
201,168,243,407,247,180
0,1,5,2,0,11
78,109,85,1028,1095,748
10,44,36,24,77,30
0,0,1,2,7,3
0,1,2,0,1,2
85,144,104,79,45,190
24,2,9,21,25,4
28,45,69,28,50,38
0,0,0,0,0,0
7,14,7,62,59,53
2,2,1,3,2,1
0,0,0,3,0,1
1,2,7,1,0,3
362,474,429,526,489,292
0,10,0,1,9,2
0,15,23,14,12,9
203,207,128,115,172,134
308,279,558,196,160,238
0,0,0,0,0,0
7,11,7,10,12,16
1577,1847,1538,26,30,18
53,23,40,40,49,41
1,1,2,0,0,0
3,4,4,3,2,0
13,23,25,18,17,4
174,275,410,142,518,48
233,394,359,235,276,326
2,43,34,15,18,14
109,94,138,104,134,79
2,0,1,0,0,0
204,674,1002,87,121,59
2,2,9,3,4,2
8,2,2,14,4,1
0,0,0,1,0,0
11,28,32,40,49,27
0,0,0,0,0,0
155,266,201,2590,1245,1212
870,661,315,270,162,601
48,72,67,50,107,55
995,1050,1366,414,550,29
9,8,4,3,10,10
0,0,0,1,0,1
54,180,94,127,58,76
29,16,29,24,23,22
985,818,488,488,2621,6029
330,453,385,744,179,273
6,7,2,0,2,3
1,1,2,0,0,0
248,213,291,254,211,152
82,94,68,62,46,76
10,25,22,32,18,42
236,226,97,114,81,54
19,18,10,14,40,22
2,2,1,0,1,1
17,18,32,0,3,1
1,6,2,1,0,0
1,1,2,0,2,0
0,0,0,0,0,0
227,450,389,49,121,71
0,0,0,0,0,0
79,235,97,120,77,58
151,66,101,28,169,67
33,29,43,31,20,25
800,1328,2649,59,12,16
96,96,69,67,72,75
3,0,0,1,0,1
6,0,2,6,0,0
85,28,41,37,83,25
0,11,11,0,5,2
13782,24474,14222,115,560,110
29,56,105,253,498,109
1317,1025,5473,88,212,51
44,334,1060,47,284,919
1349,1902,1681,1740,1420,1639
7,3,8,1,1,0
108,48,57,82,42,88
10,2,5,1,0,3
1,2,2,0,0,0
67,73,18,10,19,18
109,112,78,104,94,83
91,95,32,90,212,87
1639,453,1705,443,366,52
7,4,2,1,3,10
20,246,114,20,92,56
186,20,103,106,73,104
1,6,1,3,5,0
6,11,3,8,7,7
1250,1196,1051,1091,965,798
285,451,74,130,182,166
24,40,80,21,129,7
419,81,627,961,461,585
6,4,6,19,0,2
207,312,628,351,275,72
1,1,0,0,0,1
136,108,75,139,153,38
2,0,16,2,8,11
6,11,7,10,6,4
34,24,35,30,34,42
1142,525,1860,1233,1290,346
27,11,20,21,35,38
24,18,6,2,7,3
0,2,0,1,0,0
360,179,261,253,210,161
500,571,487,469,609,337
6,13,19,33,1,5
8,11,8,103,99,86
40,272,110,36,128,92
1640,1698,1578,278,328,281
21,14,28,23,6,9
870,635,524,92,149,779
289,375,353,1640,1570,1781
0,15,0,8,8,2
1,0,5,107,422,73
156,123,541,173,162,459
0,3,4,0,6,1
176,278,380,489,297,381
0,0,0,0,0,0
136,99,121,119,84,103
82,122,114,97,38,80
370,531,254,467,156,241
14,7,6,4,11,10
0,2,1,2,4,6
174,185,157,224,137,152
40,68,41,80,64,69
73,74,70,68,111,50
481,80,326,319,17,468
0,0,0,0,0,0
467,530,489,492,486,424
2,1,5,4,4,6
115,66,278,319,734,384
32,52,31,43,32,34
0,0,0,0,0,0
334,114,257,17,75,36
1157,1160,342,1181,518,424
1501,2480,1766,2380,2019,1380
2,32,14,26,8,25
41,37,28,42,36,27
585,186,744,43,42,127
1,0,0,14,26,59
14,8,36,22,8,6
205,290,209,179,220,186
18,67,4,12,278,12
206,175,159,118,87,276
0,31,1,28,6,11
637,1110,1262,1206,753,999
828,956,749,713,748,714
61,286,628,56,117,14
5,2,3,3,1,2
437,794,538,411,714,642
0,0,0,0,0,0
0,2,1,2,1,1
0,0,0,0,0,0
0,0,0,0,0,0
20,11,25,6,4,34
43,23,23,73,44,38
554,1115,1451,881,1133,848
0,1,0,0,0,0
4,1,0,0,0,0
0,0,0,0,0,0
80,0,1009,60,175,114
8,25,2,4,2,3
177,451,170,32,218,94
0,2,0,2,1,0
33,12,23,12,11,26
0,0,1,0,0,0
0,0,0,0,0,0
681,465,902,151,196,76
92,395,84,8,76,132
85,43,22,32,14,30
385,708,1948,212,636,1292
3474,5276,1982,347,285,164
5,18,4,4,11,5
1,0,1,2,2,0
18,76,13,13,41,4
1235,1232,522,1171,2768,2168
0,0,0,0,0,0
1121,323,323,976,411,137
85,70,29,59,62,46
0,0,0,0,0,0
2166,701,282,164,6,69
46,24,9,15,35,28
434,518,473,452,401,356
60,41,32,46,50,40
121,79,46,80,77,180
77,693,485,316,817,1052
7,0,111,1,0,11
61,62,27,55,112,3
121,113,111,92,92,94
0,0,0,9,9,0
3,9,7,6,4,2
17,31,15,178,555,333
34,57,9,11,3,10
0,0,0,5,2,0
45,44,80,626,790,608
14,57,50,36,34,18
228,90,285,27,54,11
107,131,96,127,187,76
57,28,65,32,35,63
718,909,580,882,2316,1461
0,0,0,0,1,0
456,234,265,339,473,805
12,22,14,17,4,19
1121,1232,1090,1417,1120,1192
0,0,0,0,0,0
0,0,0,0,0,0
70,75,105,15,16,16
5,0,2,3,1,7
418,754,211,12,3362,1613
79,89,108,95,81,86
0,2,4,1,1,0
6,2,3,2,4,3
90,80,51,33,47,65
441,683,736,495,280,903
179,321,1234,2191,701,340
1,4,10,1,7,6
1,0,1,0,2,0
169,210,195,264,207,184
22,41,19,29,42,4
173,92,131,99,136,130
61,38,47,39,79,53
6,6,11,2,3,4
2,4,2,0,1,0
249,249,189,110,131,164
4,3,3,1,5,3
335,2199,758,716,967,1037
1,1,5,0,0,2
118,102,158,101,36,134
283,318,437,338,284,274
2,0,0,0,0,0
39,15,11,1318,1219,1289
82,29,67,68,38,47
196,73,126,164,140,69
63,55,66,69,74,114
0,0,0,0,0,0
63,79,64,45,42,29
52,2,1,8,6,14
802,971,510,398,358,547
7,7,8,2,8,4
0,0,0,0,0,0
24,37,32,13,26,26
4,10,168,0,31,10
85,129,98,83,141,75
1013,1199,1295,1503,1355,73
19,9,15,18,15,14
220,315,178,481,892,613
8,11,7,3,0,2
9,9,14,2,5,4
1,0,0,0,0,0
36,12,10,10,31,15
91,978,240,212,132,206
13,15,32,23,31,11
1,0,1,0,1,0
22,31,26,20,99,10
1103,848,1051,50,28,20
23,10,18,27,13,16
386,295,415,396,666,361
2,0,0,0,0,1
123,1076,335,1759,140,11832
180,515,167,285,385,464
17,8,21,18,8,17
53,31,33,46,40,38
0,0,0,1,1,0
2,7,8,7,14,8
903,374,376,33,46,30
0,0,0,0,1,0
4,4,3,15,1,5
12,6,14,7,8,15
168,392,56,734,160,314
27,48,60,29,68,52
134,141,95,20,13,28
0,0,0,0,0,0
21,276,88,7,0,4
29,55,91,34,25,50
122,169,124,490,176,86
0,0,0,0,0,0
118,298,23,320,110,153
110,77,63,73,89,68
0,1,0,0,0,0
110,154,126,173,113,98
13,14,7,11,17,4
722,799,626,768,757,597
0,0,0,0,0,0
212,209,214,185,263,265
1,0,0,0,1,0
13,21,12,161,174,144
0,0,0,0,0,0
518,1389,1620,231,84,212
1167,1602,2390,488,1518,30
250,306,180,303,529,135
176,63,241,139,177,158
1,8,41,6,26,12
0,0,0,0,0,0
9,0,0,102,135,259
2,0,1,0,1,3
189,226,175,150,173,89
0,0,0,0,0,1
113,90,26,56,58,14
0,0,0,0,0,0
0,0,1,13,2,2
1,8,0,2,0,6
0,0,0,0,0,0
1,0,0,6,1,0
231,98,37,173,55,398
0,0,0,0,0,0
93,86,24,64,161,127
773,2130,1224,1581,1133,1948
220,498,297,269,256,424
1,1,3,1,1,1
308,150,160,276,150,54
5,4,3,5,0,0
21,9,27,7,23,15
146,167,220,191,118,144
180,114,65,81,66,161
45,96,42,56,17,22
1,24,1,19,12,15
0,0,0,0,0,1
3,2,0,1,1,1
1663,1185,1190,764,1031,862
25,32,23,1568,1968,1468
456,312,1099,43,41,14
127,96,243,41,126,110
399,869,236,496,278,177
132,364,41,87,284,346
57,1169,1533,375,1353,0
2,3,1,2,2,1
180,72,109,123,448,4
895,540,263,753,1049,603
2,2,5,22,27,12
0,0,0,0,0,0
1273,1734,1330,105,159,1270
348,119,155,270,335,286
152,145,246,285,153,112
59,82,100,69,64,40
28,77,3,43,3,76
0,0,0,0,0,0
71,262,237,175,16,53
78,80,52,152,91,152
0,0,1,1,0,0
2927,375,84,1685,969,82
2,13,10,10,3,4
442,398,390,357,380,300
105,358,167,284,89,353
339,330,341,90,2,466
1,2,0,2,1,4
1,2,1,7,4,3
412,35,200,175,43,182
2,0,0,0,0,3
7,144,26,5,82,95
365,417,481,52,92,120
1176,2379,1873,2027,2747,1539
423,354,428,426,399,404
0,0,0,0,0,0
0,0,0,1,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,0,0,0
79,88,105,58,61,47
111,216,126,50,35,157
113,235,196,104,182,248
120,125,70,45,34,87
47,30,16,37,26,24
0,0,0,0,0,0
1,9,2,0,1,0
307,288,246,325,231,284
125,242,103,22,19,21
12,8,21,5,35,6
88,81,90,80,70,101
2,0,2,4,0,0
107,186,92,81,199,37
0,0,0,0,0,0
202,310,529,125,175,37
15,22,27,24,34,15
0,0,0,0,0,0
53,87,59,63,42,44
0,0,0,0,1,0
0,0,0,0,0,0
1589,1722,4843,156,222,87
56,334,235,522,1972,1826
19,40,9,19,21,14
133,287,131,20,226,321
25,25,21,39,26,16
1,28,10,28,39,4
60,59,60,93,68,57
817,964,698,34,45,41
0,0,0,4,6,3
201,189,221,256,170,88
3,2,1,5,1,3
3574,2923,2573,126,4805,562
0,0,1,0,0,0
23,41,33,45,26,27
15,24,26,17,18,35
490,560,405,455,594,219
0,0,0,0,1,1
555,579,507,557,459,425
1,30,59,0,41,78
2,8,27,4,12,5
1,3,2,4,5,5
0,0,3,0,0,0
47,38,32,38,40,39
3329,3053,3221,2709,2831,2360
22,18,3,7,28,15
240,141,228,259,111,103
3448,848,545,1966,833,151
1218,1821,1264,1573,1404,1584
0,0,0,0,0,0
288,960,463,367,348,348
62,131,44,72,75,94
232,272,134,397,1249,400
512,1119,454,769,313,608
0,0,0,0,0,0
395,497,231,407,763,797
141,174,90,33,38,14
0,0,0,0,0,0
254,216,138,188,203,181
0,6,8,4,7,5
125,31,39,112,56,91
32,9,21,147,119,27
0,0,0,1,0,0
9,7,1,3,2,4
1,3,3,11,10,8
32,23,62,209,38,41
12,3,7,4,4,3
394,480,280,22,12,230
15,21,40,7,21,18
2,0,0,1,0,0
102,475,118,1522,1739,5062
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
631,813,672,330,838,691
2,1,0,3,3,1
35,146,49,125,63,139
16,10,9,6,14,17
736,1,642,389,478,299
7,19,43,11,25,16
11,91,147,47,18,47
0,0,1,1,0,0
10,16,16,36,45,29
317,405,573,375,516,379
66,62,89,72,79,128
0,0,0,0,0,0
22,33,67,33,13,10
771,382,527,436,2077,1377
2,8,9,2,6,5
91,44,76,13,65,86
0,0,0,0,0,0
1,1,1,0,1,5
0,1,2,1,0,1
3,1,0,2,0,2
16,15,8,18,10,8
27,7,65,6,9,3
641,615,488,495,537,533
113,72,16,77,13,41
0,2,0,0,0,0
1,0,2,4,0,6
0,1,3,1,3,3
31,4,0,23,3,15
23,23,10,16,16,19
57,38,15,29,44,15
0,0,0,0,0,0
6,6,7,12,20,9
34,204,68,206,156,305
2,3,0,4,0,0
319,2,958,183,158,46
0,1,2,0,0,0
4,8,3,8,12,9
4,7,1,4,3,3
295,237,569,828,398,363
569,492,745,170,472,207
461,262,251,131,119,64
136,74,135,169,192,118
0,0,0,0,0,0
53,30,6,39,84,6
297,304,313,281,297,273
1182,676,477,816,799,680
0,1,0,0,1,0
151,135,168,151,205,131
170,204,748,161,412,564
73,244,136,2915,6616,357
251,130,76,76,34,122
656,737,314,597,794,527
0,0,0,0,0,0
14,12,24,86,75,90
1,0,0,0,0,0
0,2,0,20,60,22
95,67,203,90,72,269
59,85,23,35,17,14
174,15,55,425,37,19
22,18,29,21,21,15
79,42,101,1424,1098,1622
2,0,5,1,3,2
3,4,2,1,4,3
7,19,17,11,10,14
0,1,2,2,2,0
46,7,23,69,19,62
0,0,0,0,0,1
36,34,40,44,36,38
10,662,223,50,89,333
26,24,41,12,51,29
0,0,0,0,0,0
2352,4412,152,1507,150,2912
1625,374,464,1293,1404,1121
14,40,118,18,55,22
0,6,5,0,0,1
214,51,203,4153,876,499
10,1,7,4,13,0
33,46,26,42,45,56
3,1,0,1,0,2
1120,857,433,1878,1030,1062
0,0,0,0,0,0
144,206,197,70,216,162
7,2,4,324,1218,670
131,48,72,414,13,230
100,151,119,267,186,130
37,41,41,38,44,52
27,40,28,42,18,14
0,1,0,0,0,0
643,131,81,139,106,231
6,6,11,5,16,2
286,107,75,127,33,22
47,68,13,74,49,93
1,0,2,2,1,1
13,11,8,2,9,2
36,14,18,14,7,28
405,487,454,437,410,470
303,302,272,236,289,178
0,0,0,6,30,7
881,1013,798,781,991,752
119,583,130,38,140,36
7,19,139,362,607,569
0,0,0,1,0,2
1133,169,11,1063,1945,4
40,86,60,117,28,115
0,0,0,0,0,0
0,0,0,0,0,0
14,1,2,6,33,4
143,262,252,175,184,251
16,4,25,13,6,25
18,16,42,17,23,23
45,55,93,132,148,79
903,1152,911,1031,785,656
0,0,0,0,0,0
45,12,13,28,69,85
2218,2776,2371,91,100,63
626,747,619,670,632,583
528,661,288,255,116,94
226,189,256,222,194,211
154,264,107,281,135,462
1,0,0,38,32,22
1,1,0,1,1,0
58,40,88,100,80,28
8,21,15,18,9,18
0,0,0,0,0,0
101,310,132,156,86,27
7,2,10,9,7,4
0,0,0,26,6,12
152,140,154,101,141,59
17,2,11,25,6,8
6,20,1,206,138,186
53,152,192,93,104,35
832,1004,487,295,493,368
263,308,243,293,280,209
19,63,21,12,17,22
0,2,6,4,4,1
0,0,0,0,0,0
14,14,14,9,8,10
507,529,487,1136,1182,1751
33,21,4,4,33,15
113,177,166,135,147,88
44,36,46,43,35,21
2,2,0,2,3,1
195,153,303,24,160,55
1418,315,1221,194,349,338
35,3,80,140,34,77
136,498,216,110,16,498
282,258,367,290,217,357
1,0,0,0,0,0
29,29,23,30,23,26
389,228,415,67,266,194
1,2,1,4,0,0
655,612,375,409,605,340
0,0,0,0,1,2
0,0,0,0,0,0
0,2,261,178,18,74
37,48,60,31,28,29
3,9,17,7,15,9
4,14,2,5,3,12
298,537,207,310,593,212
14,9,11,184,65,74
687,388,921,69,44,86
307,138,122,736,495,135
0,1,7,3,1,2
334,882,1062,89,90,24
689,1517,1223,1433,1689,537
2,2,0,6,7,3
125,31,66,43,19,20
0,2,0,0,0,0
40,52,40,47,58,36
880,985,821,785,851,1052
39,2,9,6,21,2
6,22,12,14,9,7
209,132,54,51,31,8
0,1,0,1,2,3
209,560,140,203,43,251
1239,1056,1014,80,130,112
35,25,20,615,274,304
387,340,294,437,443,330
55,107,96,142,95,181
1041,1124,636,1698,2303,2295
1,1,6,3,1,4
445,579,490,680,487,564
321,85,16,19,19,97
8,63,3,17,60,58
70,20,28,215,9,147
339,2995,632,604,804,1186
175,265,183,136,101,169
5,91,8,40,53,21
379,499,394,51,96,9
186,178,157,175,172,130
3,9,4,0,0,0
175,506,64,275,243,219
0,0,0,0,1,0
0,0,0,1,0,0
215,170,75,97,377,113
186,76,25,138,95,127
0,0,0,0,0,0
69,96,119,67,909,1205
288,2330,766,4497,1995,884
0,1,1,0,3,1
54,33,27,258,146,137
424,47,235,418,119,148
53,57,53,74,19,39
95,199,105,69,109,70
100,68,93,62,96,83
394,34,70,1141,1772,30
22,21,16,17,10,12
4,11,5,3,0,1
11,22,20,14,12,10
1,3,2,5,1,3
13,8,11,11,7,12
0,0,0,0,0,0
311,185,91,66,67,174
103,77,40,7,26,10
0,1,0,2,0,4
0,0,0,0,0,0
6,8,4,7,1,5
11,41,3,161,6,251
0,0,0,0,0,0
4,12,13,11,3,24
310,326,472,432,243,481
65,167,21,57,44,41
0,0,2,1,1,1
251,404,120,299,442,68
9,16,3,0,10,38
4,9,33,0,13,3
168,53,17,19,39,117
1,2,3,0,0,0
0,142,711,179,508,70
7,11,9,17,17,12
191,198,226,206,170,160
4,10,7,39,258,162
137,199,169,109,234,190
0,0,0,0,0,0
63,61,59,41,74,46
22,19,24,16,35,29
0,0,0,0,0,0
385,287,409,172,332,356
10,15,4,12,7,5
1,1,4,2,1,3
621,853,964,70,106,126
17,50,43,29,66,21
16,19,9,25,29,27
32,56,43,43,38,42
27,37,67,63,51,35
5,1,5,2,18,42
0,1,1,1,0,0
0,1,0,0,0,0
42,36,64,68,56,57
20,7,21,26,4,17
0,1,1,1,1,1
0,0,0,0,0,0
7,4,6,2,7,4
0,0,0,0,0,0
4,19,23,24,11,20
0,0,0,0,0,0
1,1,0,0,3,0
25,10,11,34,12,41
2732,348,431,90,53,204
5,6,1,13,18,4
18,13,18,22,22,7
333,28,8,55,407,4
22,30,13,28,67,29
10,20,0,30,14,4
30,44,62,68,27,23
5,6,10,11,7,0
12,18,16,13,13,13
0,0,0,0,1,0
0,0,0,0,0,0
106,156,186,250,70,51
3,7,17,4,3,1
18,75,8,31,33,19
0,0,0,0,0,0
0,0,0,0,0,0
0,19,0,60,23,71
32,23,9,15,9,14
28,18,45,43,21,14
0,0,1,3,0,0
216,67,234,934,491,175
462,147,187,193,331,196
1392,1451,1087,1714,1076,524
91,48,63,51,54,41
27,26,3,6,14,22
0,0,0,0,0,0
68,58,40,32,27,57
0,0,0,0,0,0
20,35,56,26,26,47
5,0,4,3,2,8
68,103,52,38,61,66
1,0,0,0,1,1
10,0,1,4,1,2
50,25,207,8,8,1
0,0,0,0,0,0
17,28,5,21,18,27
0,0,0,0,0,0
895,1125,768,809,975,743
1,10,4,0,46,4
85,72,97,61,138,34
3,2,0,5,1,4
87,103,142,154,178,64
0,0,0,1,0,1
138,165,75,104,135,55
305,392,343,35,37,24
169,217,172,123,238,162
241,240,426,8,62,160
245,201,144,134,152,134
289,172,407,275,243,57
63,220,87,222,399,288
246,292,252,252,243,220
65,168,55,59,120,125
0,0,0,0,0,0
366,118,237,153,130,489
9,9,5,10,9,8
4,10,5,4,2,1
238,243,236,206,219,257
65,58,42,72,76,27
14,7,17,2,31,23
2120,2461,1474,1877,2120,1754
37,23,40,780,801,755
15,6,10,55,87,30
274,94,151,33,112,110
0,0,1,1,1,0
21,20,15,6,12,6
94,132,178,276,160,132
147,188,139,253,378,57
1,0,0,4,5,0
282,172,317,464,238,157
149,123,322,129,194,50
270,373,261,282,282,258
9,8,9,16,22,24
442,542,554,498,484,469
26,0,0,1,36,160
537,649,520,296,323,463
946,1138,1834,1366,569,581
13,20,85,92,170,53
118,261,16,133,226,223
40,34,19,16,32,9
174,143,208,151,118,172
42,94,55,29,40,23
3,2,3,1,6,0
137,150,92,281,274,244
552,141,64,264,3931,716
12,6,35,18,48,31
177,172,83,207,257,121
1127,1560,939,714,1055,940
630,411,318,388,389,496
218,254,252,228,282,299
0,0,0,1,0,0
14,12,145,5,83,23
8,4,2,60,17,10
814,727,812,179,120,96
119,114,68,232,165,248
0,0,0,0,0,0
416,393,229,71,101,21
14,57,36,198,179,110
20,28,20,11,11,15
991,602,183,600,732,247
42,43,35,47,53,25
0,0,0,0,0,0
121,91,41,1,4,3
900,959,770,855,606,1072
4,0,0,3,197,68
528,353,375,4,11,4
15,21,15,18,17,15
322,221,248,338,173,61
7,6,14,6,21,45
0,1,0,0,1,0
4,4,4,3,6,1
462,803,843,1198,821,599
2,106,27,26,12,40
170,118,110,64,238,322
4627,5630,6234,47,465,522
20,15,20,26,9,11
19,8,19,151,63,251
727,780,720,531,535,506
107,61,61,133,97,148
10,7,7,6,18,7
32,58,31,34,64,28
1,0,2,1,2,1
286,744,309,155,320,1279
71,50,49,918,1200,850
305,315,287,298,292,256
7,7,3,1,0,1
134,129,93,83,105,83
0,0,0,0,1,0
0,0,0,0,0,0
3,2,8,13,3,4
0,0,5,0,2,5
384,601,760,46,801,1445
0,0,0,0,0,0
184,252,165,167,103,147
27,38,19,1908,1250,1715
613,491,580,754,528,561
0,0,1,0,0,0
1,0,0,1,0,0
33,80,184,3129,1170,1378
0,0,0,0,0,0
41,67,28,441,524,290
184,205,215,293,159,330
5,10,3,3,3,7
267,339,320,302,274,320
63,57,37,65,46,85
71,82,77,63,79,63
31,122,55,25,26,70
101,162,24,371,223,58
11,14,10,12,14,21
91,158,133,53,192,97
155,44,162,61,59,71
0,0,9,1,18,21
4,3,7,7,8,6
831,1235,2191,916,571,635
0,0,0,0,1,0
45,34,26,29,35,29
0,1,0,0,1,0
105,61,36,25,4,27
0,0,0,0,0,0
1437,2600,3161,62,27,149
18,4,31,18,23,5
0,9,3,0,1,4
8,8,24,620,247,593
72,77,91,82,49,79
215,150,140,68,148,133
46,123,65,201,230,19
6,10,7,6,5,5
50,51,73,23,30,47
435,451,431,217,446,945
107,190,177,232,101,39
2,0,0,0,1,1
0,0,0,0,0,0
13,18,17,17,33,28
849,469,147,834,333,54
14,66,169,117,10,2
547,333,50,32,136,778
954,703,382,1218,516,670
0,0,0,0,0,0
240,128,127,611,210,178
724,450,349,313,292,482
60,157,70,191,19,29
306,87,203,28,146,85
183,125,287,361,173,98
211,177,128,23,13,14
0,2,0,1,1,1
24,66,148,292,13,113
112,97,112,67,130,113
88,102,87,89,94,76
0,0,0,0,0,0
9,22,9,8,13,2
1,2,0,4,2,3
132,198,204,112,211,300
155,191,219,28,337,111
20,34,14,27,17,14
1,0,2,1,0,0
1625,1307,760,345,1605,533
3,0,8,4,0,0
20,25,27,21,21,23
44,41,77,27,40,48
2080,1901,1294,1163,669,2447
166,206,143,101,77,112
26,64,103,38,50,129
159,139,202,17,19,14
1387,1341,603,221,417,1406
157,380,186,1040,1191,650
923,188,123,198,241,209
64,46,42,19,23,75
0,1,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,0
3408,4430,413,2371,2561,2557
41,44,35,36,27,28
0,1,1,1,0,1
29,46,24,27,20,33
0,0,0,0,0,0
511,294,304,355,311,79
141,139,135,107,104,124
12,25,17,19,24,15
1385,706,1801,169,1211,717
714,618,310,2700,95,194
46,66,43,57,60,56
1,0,0,0,0,0
10,18,14,12,8,14
4,3,3,1,7,0
66,61,68,134,47,37
43,30,54,39,37,32
50,20,32,25,31,17
216,383,414,292,331,208
0,0,0,0,0,0
237,322,255,3,4,7
623,598,417,750,623,1379
9,11,4,9,4,4
0,0,0,0,0,0
47,77,100,79,60,68
0,2,4,3,0,2
90,131,88,91,78,81
16,35,60,11,32,27
3,16,8,10,5,13
0,0,0,0,0,0
680,781,325,393,427,450
7,2,2,3,4,4
0,0,0,0,0,0
1,1,0,0,0,0
43,68,80,102,62,39
1534,2580,920,1494,1695,835
405,539,84,91,431,45
478,215,369,443,421,451
73,222,131,19,69,317
0,0,0,1,0,0
203,215,174,202,195,216
206,38,104,222,256,268
0,0,0,0,0,0
64,76,79,68,71,57
0,3,2,7,0,3
43,34,64,36,30,40
33,47,28,10798,11008,19399
78,63,54,444,308,271
99,23,57,76,92,86
27,19,20,10,16,21
8,4,15,91,29,64
37,123,125,20,72,8
18,4,16,6,8,9
0,0,0,0,0,0
54,422,56,136,159,245
10,9,9,0,12,5
80,105,79,86,109,176
3251,1491,2020,476,389,404
320,288,270,194,149,199
363,107,105,692,116,422
69,70,34,81,65,58
19,19,29,47,44,25
